path,top_level,service,ext,lines,class,review_level,risk_tags,notes
myCSPPlatform/frontend/package-lock.json,myCSPPlatform,csp-frontend,.json,2811,generated-lockfile,deferred-generated-or-asset,generated-lockfile;giant-file,Generated lockfile: review through dependency/tooling changes.
myCSPPlatform/frontend/package.json,myCSPPlatform,csp-frontend,.json,27,config-or-metadata,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/postcss.config.js,myCSPPlatform,csp-frontend,.js,6,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/App.vue,myCSPPlatform,csp-frontend,.vue,8,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/agentCredentials.js,myCSPPlatform,csp-frontend,.js,84,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/api/agents.js,myCSPPlatform,csp-frontend,.js,58,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/alerts.js,myCSPPlatform,csp-frontend,.js,13,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/apiKeys.js,myCSPPlatform,csp-frontend,.js,19,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/api/auditLogs.js,myCSPPlatform,csp-frontend,.js,4,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/auth.js,myCSPPlatform,csp-frontend,.js,21,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/api/banners.js,myCSPPlatform,csp-frontend,.js,8,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/chunkingPreview.js,myCSPPlatform,csp-frontend,.js,60,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/client.js,myCSPPlatform,csp-frontend,.js,78,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/departments.js,myCSPPlatform,csp-frontend,.js,13,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/ingestionCollections.js,myCSPPlatform,csp-frontend,.js,44,frontend-or-node-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/ingestionDocuments.js,myCSPPlatform,csp-frontend,.js,90,frontend-or-node-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/ingestionEvalRuns.js,myCSPPlatform,csp-frontend,.js,26,frontend-or-node-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/ingestionJobs.js,myCSPPlatform,csp-frontend,.js,55,frontend-or-node-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/ingestionLlmCredentials.js,myCSPPlatform,csp-frontend,.js,25,frontend-or-node-code,manual-targeted,auth-security;rag-rls,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/api/ingestionRelations.js,myCSPPlatform,csp-frontend,.js,33,frontend-or-node-code,automated-ledger,rag-rls,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/models.js,myCSPPlatform,csp-frontend,.js,28,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/platformLinks.js,myCSPPlatform,csp-frontend,.js,23,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/serviceAccessGrants.js,myCSPPlatform,csp-frontend,.js,18,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/serviceClients.js,myCSPPlatform,csp-frontend,.js,35,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/trustedHosts.js,myCSPPlatform,csp-frontend,.js,10,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/api/usage.js,myCSPPlatform,csp-frontend,.js,19,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/api/users.js,myCSPPlatform,csp-frontend,.js,35,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/assets/styles/main.css,myCSPPlatform,csp-frontend,.css,447,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/assets/styles/tokens.css,myCSPPlatform,csp-frontend,.css,241,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/components/RelationGraph.vue,myCSPPlatform,csp-frontend,.vue,245,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/agents/AgentGuardPanel.vue,myCSPPlatform,csp-frontend,.vue,105,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/components/agents/BootstrapHowToTabs.vue,myCSPPlatform,csp-frontend,.vue,193,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/agents/bootstrapSnippets.js,myCSPPlatform,csp-frontend,.js,235,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/agents/inboundGuardSnippets.js,myCSPPlatform,csp-frontend,.js,123,frontend-or-node-code,manual-targeted,auth-security,Targeted review required when touching this file; flagged by path/size/security/deploy/schema heuristics.
myCSPPlatform/frontend/src/components/charts/TimeRangeSelector.vue,myCSPPlatform,csp-frontend,.vue,59,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/charts/UsageLineChart.vue,myCSPPlatform,csp-frontend,.vue,213,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermBadge.vue,myCSPPlatform,csp-frontend,.vue,41,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermBox.vue,myCSPPlatform,csp-frontend,.vue,91,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermButton.vue,myCSPPlatform,csp-frontend,.vue,53,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermConfirm.vue,myCSPPlatform,csp-frontend,.vue,36,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermDialogHost.vue,myCSPPlatform,csp-frontend,.vue,129,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermDot.vue,myCSPPlatform,csp-frontend,.vue,15,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermEmpty.vue,myCSPPlatform,csp-frontend,.vue,9,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermField.vue,myCSPPlatform,csp-frontend,.vue,67,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermKbd.vue,myCSPPlatform,csp-frontend,.vue,3,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermLogo.vue,myCSPPlatform,csp-frontend,.vue,71,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermModal.vue,myCSPPlatform,csp-frontend,.vue,197,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermSection.vue,myCSPPlatform,csp-frontend,.vue,49,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/TermStat.vue,myCSPPlatform,csp-frontend,.vue,91,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/cli/index.js,myCSPPlatform,csp-frontend,.js,15,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/dashboard/PlatformCard.vue,myCSPPlatform,csp-frontend,.vue,112,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/layout/AppHeader.vue,myCSPPlatform,csp-frontend,.vue,328,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
myCSPPlatform/frontend/src/components/layout/AppLayout.vue,myCSPPlatform,csp-frontend,.vue,64,frontend-or-node-code,automated-ledger,,Automated inventory and heuristic scan; no file-specific manual finding in this pass.
